"","hrp2.Deletion.Allele.Frequency","Proportion.of.Monoinfections.Due.to.hrp2.Deleted.Strains","PCR.Prevalence"
"514",0.283562769193725,0.172552203254893,0.360913
"515",0.286790532637814,0.171261327003158,0.382787333333333
"516",0.280324868106803,0.167446275394281,0.399630666666667
"517",0.247187230991501,0.14628617633198,0.413069333333333
"518",0.206326967888998,0.120606761096545,0.429713333333333
"519",0.192657151261795,0.110793401321761,0.454293
"520",0.205647292358127,0.115875824169573,0.468754666666667
"521",0.190194769803403,0.10597408951451,0.490535
"522",0.178028714217432,0.0988781492947371,0.502295
"523",0.174134876781132,0.0950317032753806,0.524814333333333
"524",0.161261233428754,0.0853598076169132,0.539895
"525",0.167393092418495,0.0875249203352912,0.559951
"526",0.152571025919285,0.0783028612566993,0.575062
"527",0.155418637230241,0.0779752616170565,0.592978666666667
"528",0.131245045356767,0.0638538487304291,0.603064666666667
"529",0.145116708807891,0.069639541733747,0.626942666666667
"530",0.148246299337034,0.0683558056955886,0.640589333333333
"531",0.128417397310069,0.0558268694300002,0.655520666666667
"532",0.123536940665589,0.054310315329902,0.672174333333333
"533",0.118844886760516,0.0508900476446187,0.681574
"534",0.11483288630314,0.0480956140409073,0.703411333333333
"535",0.104756927366711,0.0419781026505472,0.712871666666667
"536",0.115093227876524,0.044007149101683,0.730161666666667
"537",0.0983557321623363,0.0373006956747181,0.740576
"538",0.104355861962936,0.0385723809805724,0.754477666666667
"539",0.0971110718580058,0.0341196375218628,0.770143
"540",0.102918522535374,0.0350157448505755,0.780572666666667
"541",0.104425161871273,0.0336852626450973,0.79372
"542",0.0945205898575657,0.0294908012076202,0.803674333333333
"543",0.0945291950631202,0.0275083623424544,0.807887666666667
"544",0.0919456286978393,0.0257844980128671,0.822458
"545",0.0925394071017494,0.0252709027313789,0.832156
"546",0.0919859396234041,0.0247519583484614,0.842802
"547",0.0915860268962932,0.022658335735683,0.851018666666667
"548",0.0869843872368316,0.0205264417640334,0.859265666666667
"549",0.0857443219449143,0.0189204315007736,0.865413666666667
"550",0.0908419875024291,0.0184737071728688,0.872519333333333
